user_id,country,user_segment,registration_date,status
USR_2513,Colombia,retail,2024-12-22,inactive
USR_2514,Mexico,retail,2024-02-14,inactive
USR_2515,Mexico,enterprise,2024-06-25,active
USR_2516,Colombia,sme,2024-04-10,active
USR_2517,Colombia,retail,2024-11-18,inactive
USR_2518,Mexico,enterprise,2024-05-06,active
USR_2519,Colombia,retail,2024-01-30,inactive
USR_2520,Mexico,retail,2024-11-16,active
USR_2521,Mexico,retail,2023-12-13,active
USR_2522,Mexico,sme,2023-07-04,active
USR_2523,Colombia,sme,2023-11-16,active
USR_2524,Mexico,sme,2024-08-03,active
USR_2525,Mexico,retail,2023-08-13,inactive
USR_2526,Mexico,sme,2024-07-23,active
USR_2527,Colombia,enterprise,2024-04-28,active
USR_2528,Mexico,retail,2023-08-15,active
USR_2529,Colombia,sme,2024-07-31,active
USR_2530,Colombia,sme,2023-07-22,active
USR_2531,Mexico,sme,2024-03-15,active
USR_2532,Mexico,sme,2024-02-01,inactive
USR_2533,Colombia,enterprise,2024-05-23,inactive
USR_2534,Mexico,sme,2023-10-03,active
USR_2535,Mexico,enterprise,2024-07-06,active
USR_2536,Colombia,retail,2024-04-01,active
USR_2537,Mexico,retail,2023-09-16,inactive
USR_2538,Mexico,sme,2023-08-29,active
USR_2539,Mexico,retail,2023-11-29,active
USR_2540,Colombia,retail,2024-05-13,inactive
USR_2541,Mexico,sme,2023-07-10,active
USR_2542,Colombia,sme,2024-08-23,inactive
USR_2543,Colombia,enterprise,2024-08-10,active
USR_2544,Mexico,enterprise,2024-01-08,active
USR_2545,Mexico,sme,2023-12-22,inactive
USR_2546,Mexico,retail,2023-11-27,active
USR_2547,Mexico,enterprise,2024-10-18,active
USR_2548,Colombia,retail,2024-01-12,active
USR_2549,Colombia,enterprise,2024-05-17,active
USR_2550,Mexico,retail,2024-01-01,active
USR_2551,Colombia,retail,2024-12-10,active
USR_2552,Mexico,retail,2024-01-15,active
USR_2553,Mexico,enterprise,2023-09-02,active
USR_2554,Mexico,sme,2024-04-02,active
USR_2555,Colombia,retail,2024-06-07,inactive
USR_2556,Colombia,sme,2024-02-11,active
USR_2557,Colombia,sme,2024-04-12,active
USR_2558,Mexico,retail,2024-05-02,active
USR_2559,Mexico,sme,2024-07-12,active
USR_2560,Mexico,enterprise,2024-10-21,active
USR_2561,Colombia,sme,2024-11-21,active
USR_2562,Mexico,sme,2024-05-21,active
USR_2563,Mexico,retail,2023-11-09,active
USR_2564,Mexico,sme,2024-06-19,active
USR_2565,Colombia,enterprise,2024-04-07,active
USR_2566,Mexico,retail,2023-12-12,active
USR_2567,Colombia,retail,2024-03-31,active
USR_2568,Mexico,retail,2024-07-30,active
USR_2569,Mexico,retail,2023-10-06,active
USR_2570,Mexico,retail,2024-04-25,active
USR_2571,Mexico,retail,2024-09-17,active
USR_2572,Colombia,retail,2023-11-19,active
USR_2573,Colombia,enterprise,2024-10-24,active
USR_2574,Mexico,enterprise,2024-04-09,active
USR_2575,Mexico,retail,2024-08-01,active
USR_2576,Mexico,retail,2024-02-20,active
USR_2577,Colombia,retail,2024-06-08,active
USR_2578,Colombia,retail,2023-10-19,active
USR_2579,Colombia,sme,2023-09-24,active
USR_2580,Mexico,retail,2024-10-29,inactive
USR_2581,Mexico,retail,2024-11-18,inactive
USR_2582,Mexico,sme,2024-10-25,active
USR_2583,Mexico,enterprise,2024-06-26,active
USR_2584,Mexico,sme,2024-12-11,active
USR_2585,Colombia,enterprise,2023-07-18,active
USR_2586,Mexico,retail,2024-04-26,active
USR_2587,Colombia,sme,2024-04-21,active
USR_2588,Mexico,sme,2024-06-09,active
USR_2589,Mexico,retail,2024-01-07,active
USR_2590,Colombia,retail,2024-06-02,active
USR_2591,Colombia,retail,2023-07-25,active
USR_2592,Mexico,sme,2024-11-02,active
USR_2593,Mexico,sme,2024-02-21,active
USR_2594,Colombia,sme,2023-08-17,active
USR_2595,Colombia,sme,2024-09-04,inactive
USR_2596,Mexico,retail,2024-03-23,inactive
USR_2597,Mexico,retail,2023-12-18,inactive
USR_2598,Colombia,sme,2024-02-14,active
USR_2599,Colombia,enterprise,2024-03-15,active
USR_2600,Mexico,retail,2023-07-28,active
USR_2601,Colombia,retail,2024-06-02,inactive
USR_2602,Mexico,retail,2024-05-28,inactive
USR_2603,Colombia,sme,2023-08-27,active
USR_2604,Mexico,sme,2024-06-27,active
USR_2605,Colombia,retail,2024-02-24,inactive
USR_2606,Mexico,sme,2023-11-12,active
USR_2607,Colombia,sme,2024-11-30,active
USR_2608,Colombia,enterprise,2024-03-20,active
USR_2609,Mexico,sme,2024-11-23,active
USR_2610,Mexico,sme,2024-06-05,active
USR_2611,Mexico,retail,2024-10-01,active
USR_2612,Colombia,retail,2023-11-27,active
USR_2613,Colombia,sme,2023-09-23,inactive
USR_2614,Colombia,retail,2023-12-01,inactive
USR_2615,Colombia,enterprise,2024-08-02,active
USR_2616,Mexico,retail,2024-06-04,active
USR_2617,Colombia,enterprise,2024-02-07,active
USR_2618,Mexico,retail,2023-08-13,active
USR_2619,Mexico,retail,2024-04-08,active
USR_2620,Mexico,retail,2024-11-11,active
USR_2621,Mexico,enterprise,2023-09-07,active
USR_2622,Mexico,retail,2024-01-16,active
USR_2623,Mexico,retail,2024-03-12,active
USR_2624,Mexico,sme,2024-08-23,active
USR_2625,Colombia,sme,2024-01-26,inactive
USR_2626,Mexico,retail,2024-09-15,active
USR_2627,Colombia,sme,2023-09-12,active
USR_2628,Mexico,retail,2024-07-27,active
USR_2629,Colombia,sme,2023-09-30,active
USR_2630,Mexico,retail,2023-11-04,active
USR_2631,Mexico,retail,2023-09-24,active
USR_2632,Mexico,enterprise,2024-02-22,active
USR_2633,Colombia,sme,2024-07-31,active
USR_2634,Colombia,sme,2024-01-10,active
USR_2635,Mexico,retail,2023-08-25,active
USR_2636,Mexico,sme,2023-12-07,active
USR_2637,Mexico,retail,2024-08-08,active
USR_2638,Mexico,retail,2024-03-15,active
USR_2639,Colombia,sme,2023-07-20,active
USR_2640,Mexico,enterprise,2024-09-09,active
USR_2641,Colombia,retail,2024-02-27,active
USR_2642,Colombia,enterprise,2024-05-27,active
USR_2643,Mexico,enterprise,2024-02-11,active
USR_2644,Mexico,sme,2024-06-13,active
USR_2645,Colombia,enterprise,2024-06-19,active
USR_2646,Mexico,retail,2024-02-11,inactive
USR_2647,Mexico,retail,2024-03-05,active
USR_2648,Colombia,sme,2023-08-13,active
USR_2649,Mexico,retail,2024-06-29,active
USR_2650,Colombia,retail,2024-02-28,active
USR_2651,Colombia,enterprise,2024-05-21,active
USR_2652,Mexico,sme,2024-06-16,active
USR_2653,Mexico,sme,2024-05-16,active
USR_2654,Colombia,sme,2023-11-03,inactive
USR_2655,Mexico,retail,2024-11-19,active
USR_2656,Colombia,sme,2023-12-15,active
USR_2657,Colombia,sme,2024-11-07,active
USR_2658,Colombia,retail,2023-07-27,active
USR_2659,Colombia,retail,2023-12-25,active
USR_2660,Mexico,retail,2023-07-23,active
USR_2661,Colombia,retail,2023-10-13,inactive
USR_2662,Colombia,sme,2023-07-31,inactive
USR_2663,Mexico,sme,2023-08-20,active
USR_2664,Mexico,enterprise,2024-05-26,active
USR_2665,Colombia,sme,2024-04-19,inactive
USR_2666,Mexico,sme,2023-08-07,active
USR_2667,Mexico,retail,2024-08-12,active
USR_2668,Mexico,retail,2023-09-13,active
USR_2669,Colombia,retail,2023-11-09,active
USR_2670,Mexico,retail,2023-12-02,active
USR_2671,Mexico,sme,2024-04-17,active
USR_2672,Mexico,retail,2023-09-01,active
USR_2673,Mexico,retail,2024-09-21,active
USR_2674,Mexico,enterprise,2023-09-30,active
USR_2675,Mexico,retail,2024-02-04,active
USR_2676,Colombia,retail,2023-11-24,active
USR_2677,Mexico,enterprise,2024-03-22,active
USR_2678,Mexico,retail,2023-07-17,active
USR_2679,Colombia,enterprise,2024-05-19,active
USR_2680,Colombia,retail,2024-08-27,active
USR_2681,Mexico,retail,2024-03-13,active
USR_2682,Mexico,retail,2023-09-04,inactive
USR_2683,Mexico,sme,2024-10-24,active
USR_2684,Mexico,sme,2024-07-19,inactive
USR_2685,Colombia,retail,2024-11-28,active
USR_2686,Mexico,sme,2024-05-07,active
USR_2687,Colombia,retail,2023-12-12,active
USR_2688,Colombia,retail,2024-05-14,active
USR_2689,Mexico,retail,2024-08-02,active
USR_2690,Colombia,retail,2023-08-19,active
USR_2691,Colombia,retail,2023-11-20,active
USR_2692,Colombia,retail,2024-01-12,active
USR_2693,Colombia,retail,2024-08-10,inactive
USR_2694,Colombia,enterprise,2023-11-13,active
USR_2695,Mexico,retail,2024-03-30,active
USR_2696,Colombia,sme,2024-01-09,active
USR_2697,Mexico,retail,2023-10-19,active
USR_2698,Colombia,enterprise,2023-09-20,active
USR_2699,Colombia,retail,2024-05-04,active
USR_2700,Mexico,enterprise,2023-07-18,active
USR_2701,Mexico,retail,2024-06-01,active
USR_2702,Colombia,sme,2023-07-03,inactive
USR_2703,Colombia,retail,2023-07-08,active
USR_2704,Colombia,retail,2024-09-01,active
USR_2705,Mexico,sme,2023-09-13,active
USR_2706,Mexico,retail,2024-04-13,active
USR_2707,Mexico,enterprise,2024-01-06,inactive
USR_2708,Mexico,sme,2024-02-05,active
USR_2709,Mexico,sme,2023-08-18,active
USR_2710,Mexico,retail,2024-10-30,active
USR_2711,Colombia,enterprise,2024-07-18,active
USR_2712,Mexico,retail,2024-09-30,active
USR_2713,Colombia,retail,2024-10-13,inactive
USR_2714,Colombia,sme,2023-07-14,inactive
USR_2715,Mexico,retail,2024-05-18,active
USR_2716,Colombia,enterprise,2024-12-14,active
USR_2717,Mexico,retail,2024-07-01,active
USR_2718,Colombia,retail,2023-09-06,active
USR_2719,Mexico,retail,2024-01-02,inactive
USR_2720,Mexico,retail,2024-08-13,active
USR_2721,Mexico,retail,2024-02-19,active
USR_2722,Mexico,retail,2024-03-31,active
USR_2723,Mexico,sme,2024-04-25,active
USR_2724,Mexico,sme,2024-09-20,active
USR_2725,Mexico,sme,2024-06-07,active
USR_2726,Colombia,retail,2024-07-16,active
USR_2727,Mexico,sme,2024-02-24,active
USR_2728,Mexico,retail,2024-09-01,active
USR_2729,Colombia,sme,2024-04-26,active
USR_2730,Colombia,retail,2024-02-20,active
USR_2731,Colombia,enterprise,2024-08-02,active
USR_2732,Colombia,enterprise,2023-09-15,active
USR_2733,Colombia,retail,2024-05-04,active
USR_2734,Colombia,retail,2024-03-07,inactive
USR_2735,Mexico,enterprise,2024-08-11,active
USR_2736,Mexico,retail,2024-12-28,active
USR_2737,Colombia,enterprise,2023-07-12,active
USR_2738,Colombia,sme,2024-09-22,active
USR_2739,Mexico,sme,2024-12-16,inactive
USR_2740,Mexico,retail,2024-07-22,active
USR_2741,Mexico,retail,2024-02-26,active
USR_2742,Colombia,retail,2023-07-04,active
USR_2743,Mexico,enterprise,2024-12-26,active
USR_2744,Mexico,sme,2024-03-24,active
USR_2745,Mexico,sme,2024-01-30,active
USR_2746,Mexico,enterprise,2024-09-03,active
USR_2747,Mexico,retail,2024-03-24,active
USR_2748,Colombia,retail,2024-01-12,active
USR_2749,Mexico,sme,2023-12-07,active
USR_2750,Colombia,sme,2023-09-22,active
USR_2751,Mexico,sme,2024-12-12,active
USR_2752,Mexico,retail,2024-07-28,active
USR_2753,Mexico,retail,2024-12-02,inactive
USR_2754,Mexico,retail,2024-12-19,active
USR_2755,Mexico,retail,2024-09-28,active
USR_2756,Colombia,retail,2023-10-17,active
USR_2757,Mexico,sme,2023-11-27,active
USR_2758,Mexico,retail,2024-07-03,active
USR_2759,Colombia,sme,2023-11-07,active
USR_2760,Colombia,retail,2024-12-25,active
USR_2761,Colombia,retail,2023-12-15,active
USR_2762,Colombia,retail,2023-07-22,active
USR_2763,Colombia,retail,2023-09-19,active
USR_2764,Colombia,retail,2024-05-16,active
USR_2765,Mexico,retail,2024-09-16,active
USR_2766,Colombia,sme,2024-09-17,active
USR_2767,Mexico,retail,2024-11-18,active
USR_2768,Mexico,enterprise,2024-12-06,active
USR_2769,Colombia,retail,2024-09-08,active
USR_2770,Colombia,enterprise,2023-07-05,active
USR_2771,Mexico,enterprise,2023-07-26,inactive
USR_2772,Mexico,enterprise,2024-06-02,active
USR_2773,Mexico,retail,2023-07-31,active
USR_2774,Mexico,retail,2024-09-30,active
USR_2775,Colombia,retail,2023-11-11,active
USR_2776,Mexico,retail,2024-09-06,active
USR_2777,Mexico,sme,2024-08-13,active
USR_2778,Colombia,retail,2023-09-12,active
USR_2779,Mexico,enterprise,2024-08-25,active
USR_2780,Colombia,sme,2024-03-03,active
USR_2781,Colombia,retail,2024-11-11,active
USR_2782,Colombia,enterprise,2024-12-25,inactive
USR_2783,Mexico,sme,2024-09-21,active
USR_2784,Mexico,sme,2024-02-16,active
USR_2785,Mexico,retail,2025-01-01,active
USR_2786,Colombia,enterprise,2024-07-20,inactive
USR_2787,Colombia,enterprise,2024-04-30,active
USR_2788,Colombia,retail,2023-10-26,active
USR_2789,Colombia,retail,2023-08-30,active
USR_2790,Mexico,retail,2024-12-08,active
USR_2791,Colombia,retail,2023-10-08,active
USR_2792,Colombia,retail,2024-12-23,active
USR_2793,Colombia,retail,2024-02-17,active
USR_2794,Colombia,sme,2024-10-21,active
USR_2795,Mexico,sme,2024-09-01,active
USR_2796,Mexico,sme,2024-11-15,inactive
USR_2797,Mexico,retail,2023-10-22,active
USR_2798,Colombia,retail,2024-06-06,active
USR_2799,Colombia,sme,2023-11-01,active
USR_2800,Mexico,sme,2023-08-14,active
USR_2801,Colombia,sme,2024-09-02,active
USR_2802,Mexico,retail,2023-12-15,inactive
USR_2803,Mexico,retail,2024-10-23,inactive
USR_2804,Mexico,retail,2023-12-02,active
USR_2805,Mexico,retail,2024-05-05,active
USR_2806,Mexico,sme,2024-12-04,active
USR_2807,Mexico,sme,2024-05-24,active
USR_2808,Colombia,sme,2024-07-13,active
USR_2809,Colombia,retail,2024-08-29,active
USR_2810,Mexico,retail,2024-10-14,active
USR_2811,Colombia,sme,2023-08-13,active
USR_2812,Mexico,retail,2024-07-11,active
USR_2813,Colombia,retail,2024-03-12,inactive
USR_2814,Colombia,sme,2023-10-31,inactive
USR_2815,Colombia,sme,2024-12-17,active
USR_2816,Mexico,sme,2023-10-15,active
USR_2817,Colombia,retail,2024-12-06,inactive
USR_2818,Colombia,enterprise,2023-12-13,active
USR_2819,Colombia,retail,2023-08-26,active
USR_2820,Mexico,sme,2023-12-03,active
USR_2821,Mexico,sme,2024-04-21,active
USR_2822,Mexico,retail,2023-12-03,active
USR_2823,Mexico,enterprise,2024-04-27,inactive
USR_2824,Mexico,sme,2024-12-18,active
USR_2825,Colombia,enterprise,2024-04-04,active
USR_2826,Mexico,retail,2024-01-11,active
USR_2827,Mexico,retail,2023-11-12,active
USR_2828,Mexico,enterprise,2024-08-17,active
USR_2829,Colombia,retail,2023-12-15,active
USR_2830,Mexico,enterprise,2023-11-07,inactive
USR_2831,Colombia,retail,2024-07-22,active
USR_2832,Colombia,retail,2023-08-25,active
USR_2833,Mexico,sme,2024-03-06,active
USR_2834,Mexico,sme,2024-09-10,active
USR_2835,Mexico,retail,2024-07-14,inactive
USR_2836,Mexico,retail,2024-07-12,active
USR_2837,Colombia,retail,2024-07-09,active
USR_2838,Colombia,retail,2024-12-15,active
USR_2839,Mexico,retail,2024-02-14,inactive
USR_2840,Colombia,sme,2024-05-07,active
USR_2841,Colombia,sme,2023-11-06,inactive
USR_2842,Mexico,retail,2023-12-06,active
USR_2843,Colombia,sme,2023-12-29,active
USR_2844,Mexico,retail,2024-12-08,inactive
USR_2845,Mexico,retail,2024-10-28,active
USR_2846,Mexico,enterprise,2023-12-14,active
USR_2847,Colombia,retail,2023-07-14,active
USR_2848,Colombia,enterprise,2024-08-15,active
USR_2849,Mexico,retail,2024-03-01,inactive
USR_2850,Mexico,sme,2023-12-27,active
USR_2851,Mexico,retail,2023-11-30,active
USR_2852,Mexico,retail,2024-07-23,active
USR_2853,Mexico,sme,2024-12-03,active
USR_2854,Colombia,sme,2024-08-17,active
USR_2855,Mexico,enterprise,2024-07-01,active
USR_2856,Mexico,retail,2023-08-29,active
USR_2857,Mexico,enterprise,2024-02-11,active
USR_2858,Colombia,retail,2024-11-09,active
USR_2859,Colombia,retail,2023-10-20,active
USR_2860,Colombia,sme,2023-12-13,active
USR_2861,Mexico,retail,2024-08-06,active
USR_2862,Mexico,retail,2024-07-03,active
USR_2863,Colombia,sme,2023-09-23,active
USR_2864,Colombia,retail,2023-09-23,active
USR_2865,Colombia,retail,2023-08-04,active
USR_2866,Colombia,sme,2023-09-22,active
USR_2867,Colombia,sme,2024-03-18,active
USR_2868,Colombia,retail,2024-09-20,active
USR_2869,Mexico,retail,2024-02-06,active
USR_2870,Mexico,retail,2023-11-19,active
USR_2871,Colombia,retail,2023-10-28,active
USR_2872,Colombia,enterprise,2024-01-23,active
USR_2873,Mexico,retail,2024-04-17,inactive
USR_2874,Mexico,retail,2024-06-10,inactive
USR_2875,Colombia,retail,2024-11-18,inactive
USR_2876,Mexico,enterprise,2023-08-20,active
USR_2877,Mexico,sme,2024-11-08,active
USR_2878,Colombia,retail,2024-10-17,active
USR_2879,Colombia,enterprise,2024-05-14,active
USR_2880,Mexico,sme,2023-10-28,active
USR_2881,Colombia,enterprise,2023-09-14,active
USR_2882,Colombia,sme,2024-04-29,active
USR_2883,Colombia,sme,2023-11-29,active
USR_2884,Mexico,enterprise,2024-11-10,active
USR_2885,Mexico,sme,2024-01-26,inactive
USR_2886,Mexico,retail,2024-02-04,inactive
USR_2887,Colombia,sme,2024-03-20,active
USR_2888,Colombia,sme,2024-03-16,active
USR_2889,Colombia,sme,2023-12-09,active
USR_2890,Mexico,sme,2024-12-09,active
USR_2891,Mexico,retail,2023-09-09,active
USR_2892,Colombia,sme,2024-05-24,active
USR_2893,Mexico,sme,2024-05-10,active
USR_2894,Colombia,sme,2023-07-15,active
USR_2895,Mexico,retail,2024-03-30,active
USR_2896,Mexico,sme,2024-07-22,inactive
USR_2897,Colombia,sme,2023-08-22,active
USR_2898,Mexico,retail,2023-09-23,active
USR_2899,Mexico,retail,2024-01-21,active
USR_2900,Colombia,retail,2024-11-22,inactive
USR_2901,Colombia,retail,2024-02-01,active
USR_2902,Colombia,retail,2023-11-20,active
USR_2903,Colombia,retail,2024-04-10,active
USR_2904,Mexico,enterprise,2024-10-23,active
USR_2905,Mexico,sme,2024-08-21,active
USR_2906,Colombia,sme,2023-07-11,active
USR_2907,Colombia,sme,2024-09-29,active
USR_2908,Mexico,retail,2023-08-01,active
USR_2909,Mexico,retail,2023-10-18,active
USR_2910,Mexico,retail,2024-05-24,inactive
USR_2911,Mexico,sme,2024-07-14,active
USR_2912,Colombia,sme,2024-12-06,active
USR_2913,Colombia,sme,2024-08-08,active
USR_2914,Colombia,retail,2024-04-21,active
USR_2915,Mexico,sme,2024-11-11,active
USR_2916,Colombia,sme,2024-10-23,active
USR_2917,Mexico,enterprise,2023-12-14,active
USR_2918,Colombia,retail,2024-01-27,active
USR_2919,Colombia,retail,2024-04-26,active
USR_2920,Colombia,retail,2023-10-23,active
USR_2921,Mexico,sme,2024-12-31,active
USR_2922,Mexico,sme,2024-09-28,active
USR_2923,Mexico,retail,2024-12-24,active
USR_2924,Colombia,enterprise,2023-11-21,active
USR_2925,Colombia,sme,2024-09-08,active
USR_2926,Mexico,retail,2024-08-12,inactive
USR_2927,Mexico,retail,2024-12-22,active
USR_2928,Mexico,enterprise,2024-01-08,active
USR_2929,Colombia,retail,2024-01-04,active
USR_2930,Mexico,retail,2024-01-12,active
USR_2931,Mexico,retail,2024-03-18,active
USR_2932,Mexico,retail,2024-12-17,active
USR_2933,Mexico,retail,2024-08-03,active
USR_2934,Mexico,retail,2024-07-21,active
USR_2935,Colombia,retail,2023-08-20,active
USR_2936,Mexico,sme,2024-08-15,active
USR_2937,Mexico,sme,2024-08-22,active
USR_2938,Mexico,retail,2024-09-29,active
USR_2939,Mexico,retail,2024-02-28,active
USR_2940,Mexico,retail,2024-04-13,active
USR_2941,Mexico,retail,2024-01-28,inactive
USR_2942,Colombia,retail,2024-01-21,active
USR_2943,Mexico,retail,2024-10-05,active
USR_2944,Mexico,sme,2024-09-07,active
USR_2945,Mexico,sme,2024-03-29,active
USR_2946,Colombia,retail,2024-08-25,active
USR_2947,Mexico,retail,2023-09-13,active
USR_2948,Mexico,sme,2023-10-19,active
USR_2949,Colombia,sme,2023-08-03,active
USR_2950,Colombia,sme,2024-05-27,active
USR_2951,Colombia,enterprise,2023-12-30,active
USR_2952,Colombia,retail,2024-07-23,active
USR_2953,Mexico,enterprise,2024-10-20,active
USR_2954,Mexico,enterprise,2023-07-25,active
USR_2955,Mexico,sme,2023-11-02,inactive
USR_2956,Colombia,sme,2024-12-03,active
USR_2957,Colombia,sme,2024-03-13,inactive
USR_2958,Mexico,sme,2024-12-10,active
USR_2959,Mexico,sme,2024-03-16,inactive
USR_2960,Mexico,enterprise,2024-10-09,active
USR_2961,Colombia,retail,2024-09-12,active
USR_2962,Colombia,retail,2024-07-22,active
USR_2963,Colombia,sme,2023-07-31,inactive
USR_2964,Colombia,retail,2023-09-04,active
USR_2965,Mexico,sme,2023-10-25,active
USR_2966,Mexico,retail,2024-07-06,active
USR_2967,Mexico,sme,2024-06-13,active
USR_2968,Mexico,retail,2024-12-08,active
USR_2969,Mexico,retail,2024-11-13,active
USR_2970,Mexico,retail,2023-07-08,inactive
USR_2971,Mexico,retail,2023-09-26,inactive
USR_2972,Mexico,retail,2024-07-08,inactive
USR_2973,Mexico,retail,2024-12-21,inactive
USR_2974,Mexico,enterprise,2023-08-19,active
USR_2975,Mexico,sme,2023-07-04,active
USR_2976,Mexico,retail,2024-10-09,active
USR_2977,Mexico,retail,2024-04-20,active
USR_2978,Colombia,sme,2024-08-30,inactive
USR_2979,Mexico,sme,2024-05-29,active
USR_2980,Mexico,retail,2024-11-14,active
USR_2981,Mexico,sme,2024-09-01,active
USR_2982,Colombia,retail,2024-02-26,active
USR_2983,Mexico,sme,2024-03-14,active
USR_2984,Mexico,sme,2024-08-12,active
USR_2985,Colombia,sme,2023-11-12,inactive
USR_2986,Mexico,retail,2024-02-15,inactive
USR_2987,Mexico,retail,2024-12-30,active
USR_2988,Mexico,retail,2024-09-23,active
USR_2989,Mexico,sme,2023-08-06,active
USR_2990,Colombia,retail,2024-06-08,active
USR_2991,Colombia,enterprise,2023-09-29,active
USR_2992,Mexico,sme,2024-08-15,inactive
USR_2993,Mexico,retail,2023-07-31,active
USR_2994,Mexico,enterprise,2024-10-17,active
USR_2995,Mexico,sme,2024-11-20,active
USR_2996,Colombia,sme,2024-01-31,active
USR_2997,Colombia,enterprise,2023-09-04,active
USR_2998,Mexico,sme,2024-03-25,inactive
USR_2999,Mexico,retail,2023-08-26,active
USR_3000,Colombia,enterprise,2024-11-03,active
USR_3001,Colombia,retail,2024-11-28,active
USR_3002,Colombia,sme,2024-01-12,active
USR_3003,Colombia,enterprise,2024-07-30,active
USR_3004,Colombia,sme,2024-04-08,active
USR_3005,Colombia,retail,2024-02-27,active
USR_3006,Mexico,sme,2023-11-08,active
USR_3007,Colombia,retail,2023-12-08,active
USR_3008,Mexico,retail,2024-10-05,active
USR_3009,Colombia,retail,2024-07-07,active
USR_3010,Mexico,sme,2024-01-16,active
USR_3011,Colombia,retail,2024-11-01,active
USR_3012,Mexico,sme,2023-12-13,inactive
USR_3013,Mexico,retail,2023-08-07,active
USR_3014,Colombia,enterprise,2023-11-17,active
USR_3015,Mexico,retail,2023-09-28,active
USR_3016,Mexico,enterprise,2024-02-11,active
USR_3017,Mexico,retail,2023-12-21,active
USR_3018,Mexico,retail,2023-11-12,active
USR_3019,Mexico,retail,2023-08-23,active
USR_3020,Mexico,retail,2024-09-17,active
USR_3021,Colombia,retail,2024-07-08,active
USR_3022,Mexico,sme,2024-07-18,active
USR_3023,Mexico,retail,2023-09-27,active
USR_3024,Mexico,sme,2023-12-17,active
USR_3025,Colombia,retail,2024-07-06,inactive
USR_3026,Mexico,retail,2023-11-18,active
USR_3027,Mexico,retail,2024-03-16,active
USR_3028,Colombia,enterprise,2024-01-28,active
USR_3029,Colombia,sme,2023-11-19,active
USR_3030,Mexico,enterprise,2024-02-22,active
USR_3031,Colombia,sme,2023-11-21,inactive
USR_3032,Colombia,retail,2024-09-28,active
USR_3033,Mexico,sme,2023-09-18,active
USR_3034,Colombia,sme,2024-03-22,active
USR_3035,Colombia,sme,2024-06-17,active
USR_3036,Mexico,sme,2023-12-18,active
USR_3037,Colombia,sme,2024-12-18,active
USR_3038,Mexico,sme,2023-09-26,inactive
USR_3039,Mexico,retail,2024-05-16,active
USR_3040,Colombia,retail,2024-08-16,active
USR_3041,Mexico,sme,2024-10-12,active
USR_3042,Colombia,sme,2024-06-30,active
USR_3043,Mexico,retail,2024-09-16,inactive
USR_3044,Mexico,sme,2024-07-22,active
USR_3045,Colombia,sme,2024-05-19,active
USR_3046,Colombia,sme,2024-10-11,active
USR_3047,Colombia,enterprise,2023-07-25,active
USR_3048,Colombia,retail,2024-10-05,active
USR_3049,Mexico,enterprise,2024-07-13,active
USR_3050,Mexico,enterprise,2023-11-21,active
USR_3051,Mexico,enterprise,2023-08-27,active
USR_3052,Mexico,sme,2024-11-15,active
USR_3053,Colombia,sme,2024-05-04,active
USR_3054,Mexico,retail,2024-07-10,inactive
USR_3055,Mexico,retail,2024-02-03,active
USR_3056,Mexico,retail,2024-07-27,active
USR_3057,Mexico,sme,2023-09-25,active
USR_3058,Mexico,retail,2024-08-23,active
USR_3059,Colombia,sme,2024-11-03,active
USR_3060,Colombia,enterprise,2024-11-15,inactive
USR_3061,Mexico,sme,2024-12-14,active
USR_3062,Mexico,sme,2023-10-14,active
USR_3063,Mexico,retail,2023-12-13,active
USR_3064,Colombia,sme,2024-06-16,active
USR_3065,Mexico,retail,2023-11-28,active
USR_3066,Mexico,enterprise,2023-11-22,active
USR_3067,Colombia,enterprise,2024-07-17,active
USR_3068,Colombia,sme,2024-08-11,active
USR_3069,Colombia,retail,2024-09-17,active
USR_3070,Colombia,enterprise,2024-02-29,active
USR_3071,Mexico,sme,2023-09-27,active
USR_3072,Mexico,retail,2024-11-09,active
USR_3073,Mexico,enterprise,2023-09-02,active
USR_3074,Colombia,sme,2024-11-17,active
USR_3075,Mexico,sme,2024-01-31,inactive
USR_3076,Mexico,retail,2025-01-02,active
USR_3077,Colombia,retail,2024-06-11,active
USR_3078,Mexico,enterprise,2023-12-18,inactive
USR_3079,Mexico,retail,2024-09-03,active
USR_3080,Colombia,retail,2024-02-25,active
USR_3081,Mexico,retail,2024-08-09,inactive
USR_3082,Mexico,sme,2024-10-02,active
USR_3083,Mexico,enterprise,2024-09-07,active
USR_3084,Colombia,retail,2023-12-28,active
USR_3085,Colombia,retail,2023-07-11,active
USR_3086,Mexico,retail,2024-04-18,active
USR_3087,Mexico,sme,2024-12-01,active
USR_3088,Mexico,retail,2023-09-11,active
USR_3089,Mexico,retail,2023-12-15,active
USR_3090,Mexico,retail,2023-07-10,active
USR_3091,Colombia,retail,2024-07-24,active
USR_3092,Colombia,retail,2023-08-06,inactive
USR_3093,Colombia,retail,2024-05-03,active
USR_3094,Mexico,retail,2024-08-11,active
USR_3095,Colombia,retail,2024-08-02,active
USR_3096,Mexico,retail,2023-11-24,active
USR_3097,Colombia,sme,2023-09-22,active
USR_3098,Mexico,retail,2023-10-13,active
USR_3099,Colombia,retail,2024-08-29,inactive
USR_3100,Mexico,sme,2023-09-23,active
USR_3101,Mexico,sme,2024-11-02,active
USR_3102,Mexico,retail,2025-01-01,active
USR_3103,Colombia,sme,2024-10-10,active
