transaction_id,user_id,transaction_date,transaction_time,corridor,amount_usd,status,source_country,destination_country,user_segment
TXN_028714,USR_1717,2025-11-30,08:38:18,USD_COP,5295.41,success,US,CO,sme
TXN_028715,USR_1524,2025-09-07,17:23:31,USD_MXN,6944.48,success,US,MX,sme
TXN_028716,USR_1244,2025-10-15,14:30:31,MXN_COP,17135.39,success,MX,CO,enterprise
TXN_028717,USR_3111,2025-08-30,08:04:55,COP_USD,839.1,success,CO,US,retail
TXN_028718,USR_1855,2025-11-28,18:28:44,USD_MXN,7180.25,success,US,MX,sme
TXN_028719,USR_4698,2025-09-27,08:46:06,MXN_USD,27340.59,success,MX,US,enterprise
TXN_028720,USR_0916,2025-07-08,16:16:43,USD_MXN,1454.9,success,US,MX,retail
TXN_028721,USR_2257,2025-12-04,16:49:01,USD_COP,1003.04,success,US,CO,retail
TXN_028722,USR_1312,2025-12-02,10:20:33,USD_COP,6622.86,success,US,CO,sme
TXN_028723,USR_0889,2025-12-08,18:06:58,USD_MXN,3358.82,success,US,MX,retail
TXN_028724,USR_0644,2025-11-22,09:21:51,USD_MXN,1503.2,success,US,MX,retail
TXN_028725,USR_0490,2025-07-18,09:13:52,MXN_USD,2437.45,success,MX,US,retail
TXN_028726,USR_2426,2025-10-09,16:29:01,USD_MXN,2939.86,success,US,MX,retail
TXN_028727,USR_3746,2025-09-22,09:53:36,MXN_COP,10924.91,success,MX,CO,enterprise
TXN_028728,USR_0177,2025-09-29,08:50:24,USD_MXN,3611.14,success,US,MX,retail
TXN_028729,USR_1911,2025-12-03,16:41:42,USD_COP,3902.34,failed,US,CO,sme
TXN_028730,USR_0657,2025-07-29,14:54:25,USD_COP,4056.9,success,US,CO,sme
TXN_028731,USR_4440,2025-09-01,18:19:37,USD_COP,4962.41,success,US,CO,sme
TXN_028732,USR_2848,2025-10-18,09:48:21,USD_MXN,4057.31,success,US,MX,sme
TXN_028733,USR_2151,2025-12-04,13:39:13,USD_COP,3197.04,success,US,CO,sme
TXN_028734,USR_0523,2025-07-14,15:41:37,USD_MXN,7742.51,success,US,MX,sme
TXN_028735,USR_0859,2025-11-02,14:38:59,MXN_COP,1935.3,success,MX,CO,retail
TXN_028736,USR_3084,2025-11-19,17:15:49,USD_COP,1844.21,success,US,CO,retail
TXN_028737,USR_2710,2025-10-27,17:34:39,USD_MXN,7782.41,success,US,MX,sme
TXN_028738,USR_1512,2025-07-31,17:09:49,USD_COP,2942.55,success,US,CO,retail
TXN_028739,USR_0883,2025-07-26,17:10:48,MXN_COP,593.26,failed,MX,CO,retail
TXN_028740,USR_1621,2025-11-19,16:46:29,USD_COP,1208.98,success,US,CO,retail
TXN_028741,USR_1433,2025-10-02,10:21:36,USD_MXN,1216.88,success,US,MX,retail
TXN_028742,USR_3892,2025-08-27,16:56:24,MXN_USD,2432.11,success,MX,US,retail
TXN_028743,USR_2212,2025-12-07,19:47:14,USD_COP,2170.27,success,US,CO,retail
TXN_028744,USR_3977,2025-07-08,11:41:45,USD_MXN,3804.29,failed,US,MX,sme
TXN_028745,USR_2330,2025-09-30,19:56:40,USD_COP,4917.41,success,US,CO,sme
TXN_028746,USR_3481,2025-09-10,12:13:24,USD_COP,12223.54,failed,US,CO,enterprise
TXN_028747,USR_4584,2025-12-19,13:40:10,USD_MXN,7681.49,success,US,MX,sme
TXN_028748,USR_1369,2025-10-16,09:37:26,USD_MXN,1215.5,success,US,MX,retail
TXN_028749,USR_3005,2025-09-28,15:18:58,USD_MXN,1691.01,success,US,MX,retail
TXN_028750,USR_0270,2025-08-18,17:14:14,USD_MXN,8916.29,failed,US,MX,sme
TXN_028751,USR_4011,2025-07-13,12:05:57,MXN_COP,570.4,success,MX,CO,retail
TXN_028752,USR_4039,2025-08-29,10:11:36,MXN_USD,6482.88,failed,MX,US,sme
TXN_028753,USR_1790,2025-11-24,09:31:34,USD_COP,2650.0,success,US,CO,sme
TXN_028754,USR_3764,2025-09-15,16:15:47,USD_COP,1894.52,success,US,CO,retail
TXN_028755,USR_1950,2025-12-01,17:35:19,USD_COP,2009.14,success,US,CO,retail
TXN_028756,USR_0557,2025-12-21,19:47:19,USD_COP,2798.81,success,US,CO,retail
TXN_028757,USR_0848,2025-11-09,08:13:43,USD_COP,3728.88,success,US,CO,sme
TXN_028758,USR_2764,2025-07-03,10:14:31,USD_COP,2675.49,success,US,CO,retail
TXN_028759,USR_1690,2025-08-14,14:37:50,MXN_COP,1547.41,success,MX,CO,retail
TXN_028760,USR_0139,2025-09-13,19:44:08,USD_MXN,4345.73,success,US,MX,sme
TXN_028761,USR_0742,2025-10-04,18:08:40,USD_MXN,24289.35,failed,US,MX,enterprise
TXN_028762,USR_3778,2025-12-21,11:55:09,MXN_COP,13878.89,success,MX,CO,enterprise
TXN_028763,USR_3867,2025-07-21,10:07:59,USD_MXN,2709.48,success,US,MX,retail
TXN_028764,USR_2182,2025-08-20,13:23:09,MXN_COP,1322.32,success,MX,CO,retail
TXN_028765,USR_0503,2025-07-03,12:21:24,USD_COP,879.14,success,US,CO,retail
TXN_028766,USR_3274,2025-09-12,12:36:10,USD_COP,6782.86,success,US,CO,sme
TXN_028767,USR_4945,2025-09-18,09:48:45,COP_USD,4144.64,failed,CO,US,sme
TXN_028768,USR_0854,2025-09-10,19:50:16,USD_MXN,28706.82,failed,US,MX,enterprise
TXN_028769,USR_0786,2025-07-22,13:30:54,USD_COP,4795.95,success,US,CO,sme
TXN_028770,USR_1222,2025-07-15,08:12:29,MXN_USD,1963.22,success,MX,US,retail
TXN_028771,USR_0847,2025-08-04,16:27:00,USD_COP,5166.29,success,US,CO,sme
TXN_028772,USR_3868,2025-12-20,19:22:22,USD_COP,1367.53,success,US,CO,retail
TXN_028773,USR_3974,2025-11-23,10:06:22,MXN_COP,1861.1,success,MX,CO,retail
TXN_028774,USR_1989,2025-07-13,08:40:08,MXN_USD,949.58,success,MX,US,retail
TXN_028775,USR_2390,2025-12-01,14:44:15,MXN_USD,1803.95,failed,MX,US,retail
TXN_028776,USR_3122,2025-12-25,12:56:57,USD_COP,955.1,success,US,CO,retail
TXN_028777,USR_2111,2025-11-11,14:34:55,MXN_USD,6447.13,success,MX,US,sme
TXN_028778,USR_3805,2025-11-16,13:20:33,USD_MXN,3608.36,success,US,MX,retail
TXN_028779,USR_4863,2025-10-28,15:55:22,USD_COP,15375.05,success,US,CO,enterprise
TXN_028780,USR_3902,2025-08-19,10:07:31,USD_COP,3977.18,success,US,CO,sme
TXN_028781,USR_2407,2025-09-05,12:19:47,MXN_COP,1097.03,success,MX,CO,retail
TXN_028782,USR_1372,2025-07-15,12:47:30,USD_MXN,2316.14,success,US,MX,retail
TXN_028783,USR_0525,2025-09-07,12:05:31,USD_MXN,9017.08,failed,US,MX,sme
TXN_028784,USR_2823,2025-09-21,08:37:50,USD_MXN,2049.81,success,US,MX,retail
TXN_028785,USR_3166,2025-07-08,09:22:22,USD_MXN,8328.49,success,US,MX,sme
TXN_028786,USR_3868,2025-08-06,12:25:41,MXN_COP,1900.34,success,MX,CO,retail
TXN_028787,USR_1402,2025-08-02,15:25:31,USD_MXN,32142.73,success,US,MX,enterprise
TXN_028788,USR_0813,2025-11-17,08:46:31,MXN_COP,4201.67,success,MX,CO,sme
TXN_028789,USR_1890,2025-10-10,11:58:54,USD_COP,2512.93,success,US,CO,retail
TXN_028790,USR_3613,2025-11-22,17:54:42,USD_COP,24035.44,success,US,CO,enterprise
TXN_028791,USR_3876,2025-12-13,10:24:05,COP_USD,1488.01,success,CO,US,retail
TXN_028792,USR_0941,2025-11-11,19:06:37,USD_MXN,8157.33,success,US,MX,sme
TXN_028793,USR_3566,2025-09-11,12:10:12,USD_MXN,3627.98,failed,US,MX,sme
TXN_028794,USR_0591,2025-10-24,13:49:44,MXN_COP,2092.09,success,MX,CO,sme
TXN_028795,USR_4475,2025-09-25,14:31:58,USD_MXN,2570.68,success,US,MX,retail
TXN_028796,USR_1838,2025-07-29,17:43:34,USD_MXN,1802.36,failed,US,MX,retail
TXN_028797,USR_3965,2025-08-28,13:45:06,MXN_USD,2242.69,success,MX,US,retail
TXN_028798,USR_0034,2025-09-26,14:22:01,COP_USD,11476.13,success,CO,US,enterprise
TXN_028799,USR_2158,2025-07-09,19:30:38,MXN_USD,7725.12,success,MX,US,sme
TXN_028800,USR_1160,2025-07-26,11:35:59,USD_MXN,8556.13,success,US,MX,sme
TXN_028801,USR_1060,2025-11-03,08:21:05,MXN_USD,915.44,success,MX,US,retail
TXN_028802,USR_3863,2025-09-26,10:29:14,MXN_COP,7644.18,success,MX,CO,enterprise
TXN_028803,USR_1634,2025-07-29,09:59:33,USD_MXN,2166.35,success,US,MX,retail
TXN_028804,USR_0965,2025-12-16,14:01:45,MXN_COP,4832.68,success,MX,CO,sme
TXN_028805,USR_3323,2025-11-20,10:37:16,USD_MXN,2473.57,success,US,MX,retail
TXN_028806,USR_0168,2025-07-06,11:35:21,MXN_USD,3015.26,success,MX,US,retail
TXN_028807,USR_3050,2025-12-09,19:43:50,MXN_COP,3663.59,success,MX,CO,sme
TXN_028808,USR_4891,2025-08-10,12:36:19,USD_COP,15604.46,success,US,CO,enterprise
TXN_028809,USR_1505,2025-09-03,17:48:41,MXN_COP,2289.26,success,MX,CO,sme
TXN_028810,USR_1026,2025-11-23,18:15:13,USD_COP,2689.26,success,US,CO,retail
TXN_028811,USR_4862,2025-10-26,09:49:45,USD_MXN,3354.49,success,US,MX,retail
TXN_028812,USR_0252,2025-10-24,16:41:49,USD_COP,2067.83,success,US,CO,retail
TXN_028813,USR_4046,2025-12-07,08:15:10,USD_COP,5711.59,success,US,CO,sme
TXN_028814,USR_4457,2025-08-16,12:07:09,COP_USD,1239.95,success,CO,US,retail
TXN_028815,USR_3849,2025-09-04,17:25:21,USD_COP,2648.45,success,US,CO,retail
TXN_028816,USR_0620,2025-10-23,09:43:23,USD_MXN,2776.26,success,US,MX,retail
TXN_028817,USR_4103,2025-09-06,17:28:02,USD_COP,1084.08,success,US,CO,retail
TXN_028818,USR_3537,2025-07-02,12:40:19,USD_MXN,3514.13,success,US,MX,retail
TXN_028819,USR_3495,2025-10-09,15:22:05,COP_USD,4937.9,success,CO,US,sme
TXN_028820,USR_2548,2025-12-21,08:34:43,MXN_COP,2056.51,success,MX,CO,sme
TXN_028821,USR_1820,2025-10-04,16:34:01,USD_MXN,1458.54,success,US,MX,retail
TXN_028822,USR_1262,2025-07-05,19:18:58,USD_COP,4103.34,success,US,CO,sme
TXN_028823,USR_4905,2025-07-19,18:12:54,USD_COP,2706.19,success,US,CO,sme
TXN_028824,USR_0423,2025-09-24,09:50:36,USD_MXN,1274.82,success,US,MX,retail
TXN_028825,USR_1716,2025-11-14,18:24:58,USD_COP,1888.7,success,US,CO,retail
TXN_028826,USR_4247,2025-12-12,13:20:45,USD_MXN,18487.69,success,US,MX,enterprise
TXN_028827,USR_0912,2025-09-12,08:53:23,USD_COP,2481.58,success,US,CO,retail
TXN_028828,USR_0144,2025-11-06,12:12:03,USD_MXN,2769.24,success,US,MX,retail
TXN_028829,USR_4236,2025-08-10,13:27:01,COP_USD,21950.21,success,CO,US,enterprise
TXN_028830,USR_1780,2025-07-30,11:20:20,USD_COP,1992.51,success,US,CO,retail
TXN_028831,USR_1285,2025-12-21,10:59:20,USD_MXN,5245.1,success,US,MX,sme
TXN_028832,USR_0285,2025-10-07,17:16:22,USD_MXN,2293.8,success,US,MX,retail
TXN_028833,USR_4156,2025-09-07,14:24:29,USD_COP,2240.48,success,US,CO,retail
TXN_028834,USR_1238,2025-11-11,10:37:00,USD_COP,3973.98,success,US,CO,sme
TXN_028835,USR_2957,2025-10-03,09:03:40,USD_MXN,2286.59,success,US,MX,retail
TXN_028836,USR_3078,2025-10-25,16:49:48,USD_MXN,3433.16,success,US,MX,retail
TXN_028837,USR_1604,2025-11-02,11:28:48,COP_USD,1742.02,success,CO,US,retail
TXN_028838,USR_4987,2025-07-31,12:49:37,USD_COP,15785.48,success,US,CO,enterprise
TXN_028839,USR_1363,2025-08-29,13:37:05,USD_COP,2113.68,success,US,CO,retail
TXN_028840,USR_3573,2025-11-11,10:04:12,COP_USD,867.24,failed,CO,US,retail
TXN_028841,USR_3636,2025-11-24,12:49:25,USD_MXN,8732.12,success,US,MX,sme
TXN_028842,USR_4353,2025-07-13,19:37:32,USD_MXN,1302.18,success,US,MX,retail
TXN_028843,USR_2893,2025-12-25,08:14:46,USD_MXN,10277.9,success,US,MX,sme
TXN_028844,USR_4915,2025-11-03,15:23:57,USD_COP,8287.59,success,US,CO,enterprise
TXN_028845,USR_4473,2025-10-22,13:12:26,MXN_USD,2790.88,success,MX,US,retail
TXN_028846,USR_4572,2025-07-04,16:06:52,USD_MXN,2660.13,success,US,MX,retail
TXN_028847,USR_4713,2025-08-04,16:02:39,USD_COP,1185.47,success,US,CO,retail
TXN_028848,USR_4576,2025-11-09,12:08:54,MXN_COP,2147.77,success,MX,CO,sme
TXN_028849,USR_3724,2025-10-03,18:11:13,USD_MXN,32746.08,failed,US,MX,enterprise
TXN_028850,USR_2861,2025-07-01,10:39:05,MXN_COP,14824.14,success,MX,CO,enterprise
TXN_028851,USR_1045,2025-07-20,08:22:11,USD_MXN,9169.17,success,US,MX,sme
TXN_028852,USR_1927,2025-12-05,11:24:24,USD_COP,4864.07,success,US,CO,sme
TXN_028853,USR_2537,2025-09-30,18:42:06,USD_MXN,3872.57,failed,US,MX,retail
TXN_028854,USR_4969,2025-12-08,17:48:02,USD_COP,1675.25,success,US,CO,retail
TXN_028855,USR_0737,2025-12-11,19:14:30,COP_USD,959.28,success,CO,US,retail
TXN_028856,USR_3711,2025-10-23,16:24:41,USD_COP,23861.1,success,US,CO,enterprise
TXN_028857,USR_1168,2025-07-29,11:59:33,USD_COP,6401.19,success,US,CO,sme
TXN_028858,USR_4243,2025-08-25,11:15:24,USD_COP,21019.31,success,US,CO,enterprise
TXN_028859,USR_4318,2025-11-10,11:28:50,USD_MXN,4019.47,success,US,MX,retail
TXN_028860,USR_3522,2025-10-06,10:49:47,USD_COP,7152.3,success,US,CO,sme
TXN_028861,USR_4917,2025-12-24,18:58:35,USD_MXN,3710.85,success,US,MX,retail
TXN_028862,USR_4949,2025-07-04,14:38:39,USD_COP,1119.33,success,US,CO,retail
TXN_028863,USR_3086,2025-10-04,10:29:52,MXN_USD,5904.77,success,MX,US,sme
TXN_028864,USR_4283,2025-12-27,18:42:02,COP_USD,745.36,success,CO,US,retail
TXN_028865,USR_3156,2025-08-06,15:57:32,COP_USD,5196.83,success,CO,US,sme
TXN_028866,USR_4864,2025-10-30,19:57:38,USD_COP,16221.14,success,US,CO,enterprise
TXN_028867,USR_1816,2025-08-09,08:48:29,USD_COP,12142.8,success,US,CO,enterprise
TXN_028868,USR_3222,2025-11-27,08:30:01,MXN_USD,4559.75,success,MX,US,sme
TXN_028869,USR_2403,2025-08-30,09:52:08,USD_COP,18627.57,success,US,CO,enterprise
TXN_028870,USR_0466,2025-07-01,10:41:55,USD_MXN,14813.17,success,US,MX,enterprise
TXN_028871,USR_4936,2025-12-21,13:21:38,USD_MXN,6066.63,success,US,MX,sme
TXN_028872,USR_3067,2025-07-21,14:43:00,MXN_COP,1503.48,success,MX,CO,retail
TXN_028873,USR_4565,2025-08-20,11:10:02,MXN_COP,1198.34,success,MX,CO,retail
TXN_028874,USR_1756,2025-08-11,08:39:07,USD_MXN,1265.15,failed,US,MX,retail
TXN_028875,USR_0926,2025-08-20,17:30:36,USD_COP,4144.36,success,US,CO,sme
TXN_028876,USR_1394,2025-10-12,10:22:30,USD_COP,2691.81,success,US,CO,sme
TXN_028877,USR_4297,2025-12-23,11:23:00,MXN_USD,2989.76,success,MX,US,sme
TXN_028878,USR_1328,2025-09-13,17:49:22,USD_COP,3783.57,success,US,CO,sme
TXN_028879,USR_3483,2025-08-31,15:18:04,USD_MXN,7993.38,success,US,MX,sme
TXN_028880,USR_3218,2025-09-07,16:34:54,USD_MXN,24250.8,success,US,MX,enterprise
TXN_028881,USR_0358,2025-09-21,13:45:14,USD_COP,2909.03,success,US,CO,retail
TXN_028882,USR_4982,2025-08-29,14:40:07,MXN_COP,1017.8,success,MX,CO,retail
TXN_028883,USR_3233,2025-09-17,16:03:17,USD_MXN,7663.14,success,US,MX,sme
TXN_028884,USR_1399,2025-12-09,14:04:48,USD_MXN,9334.82,success,US,MX,sme
TXN_028885,USR_0363,2025-08-01,10:46:31,MXN_USD,1745.54,success,MX,US,retail
TXN_028886,USR_3121,2025-10-30,08:38:53,USD_COP,3618.92,success,US,CO,sme
TXN_028887,USR_4335,2025-11-21,15:34:55,USD_MXN,2969.17,success,US,MX,retail
TXN_028888,USR_0058,2025-11-07,18:18:09,USD_MXN,12434.18,success,US,MX,enterprise
TXN_028889,USR_3339,2025-12-08,14:42:29,COP_USD,6303.79,success,CO,US,sme
TXN_028890,USR_1148,2025-07-21,11:27:20,COP_USD,1795.97,success,CO,US,retail
TXN_028891,USR_3876,2025-07-20,14:01:28,USD_MXN,8848.8,success,US,MX,sme
TXN_028892,USR_1133,2025-10-02,18:26:05,USD_COP,2995.5,success,US,CO,retail
TXN_028893,USR_2925,2025-08-29,18:24:01,USD_MXN,2578.38,success,US,MX,retail
TXN_028894,USR_1941,2025-10-29,16:31:42,MXN_USD,5322.95,success,MX,US,sme
TXN_028895,USR_2325,2025-07-17,17:21:10,USD_MXN,1411.54,success,US,MX,retail
TXN_028896,USR_4730,2025-12-18,10:31:11,USD_COP,1889.71,success,US,CO,retail
TXN_028897,USR_2556,2025-10-23,14:00:20,MXN_COP,940.19,success,MX,CO,retail
TXN_028898,USR_0973,2025-08-20,11:52:40,USD_MXN,3940.0,success,US,MX,retail
TXN_028899,USR_3130,2025-10-27,14:20:24,MXN_USD,2378.99,success,MX,US,retail
TXN_028900,USR_0324,2025-12-09,09:31:43,USD_MXN,4117.75,failed,US,MX,retail
TXN_028901,USR_0225,2025-09-26,14:50:30,MXN_USD,959.74,success,MX,US,retail
TXN_028902,USR_0065,2025-10-26,14:17:58,USD_COP,2085.49,success,US,CO,retail
TXN_028903,USR_0118,2025-07-21,16:06:00,USD_MXN,2867.43,success,US,MX,retail
TXN_028904,USR_2454,2025-11-02,12:38:01,MXN_USD,3221.27,success,MX,US,retail
TXN_028905,USR_2528,2025-11-15,13:50:48,USD_COP,1776.94,success,US,CO,retail
TXN_028906,USR_3262,2025-12-07,18:03:30,USD_MXN,8090.94,failed,US,MX,sme
TXN_028907,USR_4585,2025-10-14,16:07:13,MXN_COP,4262.18,success,MX,CO,sme
TXN_028908,USR_1554,2025-12-18,17:18:46,MXN_USD,3142.5,success,MX,US,sme
TXN_028909,USR_3919,2025-12-15,11:26:16,USD_COP,1045.16,success,US,CO,retail
TXN_028910,USR_0314,2025-12-10,16:04:37,MXN_USD,2591.06,success,MX,US,retail
TXN_028911,USR_1136,2025-10-16,08:26:33,MXN_COP,900.95,success,MX,CO,retail
TXN_028912,USR_1426,2025-10-06,16:43:49,COP_USD,2230.47,success,CO,US,retail
TXN_028913,USR_3513,2025-12-07,19:29:05,USD_MXN,29817.49,success,US,MX,enterprise
TXN_028914,USR_2454,2025-09-26,08:31:27,COP_USD,20588.79,success,CO,US,enterprise
TXN_028915,USR_3351,2025-12-23,14:53:08,USD_MXN,4063.33,success,US,MX,retail
TXN_028916,USR_4399,2025-10-12,11:00:47,COP_USD,799.34,failed,CO,US,retail
TXN_028917,USR_1444,2025-11-09,19:58:21,MXN_COP,755.54,success,MX,CO,retail
TXN_028918,USR_2947,2025-12-05,17:13:20,USD_COP,1828.52,success,US,CO,retail
TXN_028919,USR_4936,2025-10-12,12:04:46,USD_MXN,4390.72,success,US,MX,sme
TXN_028920,USR_3952,2025-12-24,09:33:14,USD_MXN,9283.48,success,US,MX,sme
TXN_028921,USR_0718,2025-10-18,12:20:00,USD_MXN,7508.07,success,US,MX,sme
TXN_028922,USR_1002,2025-08-28,10:05:25,USD_COP,2620.96,success,US,CO,sme
TXN_028923,USR_4871,2025-10-01,10:09:45,USD_MXN,3479.17,success,US,MX,retail
TXN_028924,USR_3570,2025-12-30,12:48:24,USD_COP,5774.62,success,US,CO,sme
TXN_028925,USR_1301,2025-07-26,10:44:35,USD_COP,2342.16,success,US,CO,retail
TXN_028926,USR_1231,2025-07-11,17:02:37,USD_COP,1521.3,success,US,CO,retail
TXN_028927,USR_4179,2025-07-04,13:43:53,USD_MXN,4262.93,success,US,MX,sme
TXN_028928,USR_2227,2025-09-05,14:30:23,USD_MXN,1561.5,success,US,MX,retail
TXN_028929,USR_0884,2025-12-27,14:26:10,MXN_USD,3326.87,success,MX,US,sme
TXN_028930,USR_2677,2025-07-19,15:26:50,USD_MXN,18258.61,success,US,MX,enterprise
TXN_028931,USR_0293,2025-07-26,11:20:41,USD_MXN,2405.73,success,US,MX,retail
TXN_028932,USR_2886,2025-11-07,11:36:04,USD_MXN,5079.45,failed,US,MX,sme
TXN_028933,USR_0338,2025-07-30,17:28:06,USD_MXN,10040.14,failed,US,MX,sme
TXN_028934,USR_2550,2025-10-13,08:07:56,COP_USD,1965.18,success,CO,US,retail
TXN_028935,USR_4553,2025-11-16,16:38:26,USD_MXN,9195.87,failed,US,MX,sme
TXN_028936,USR_3614,2025-12-21,12:16:14,MXN_COP,4700.92,success,MX,CO,sme
TXN_028937,USR_2000,2025-12-12,18:41:42,USD_MXN,4062.66,success,US,MX,retail
TXN_028938,USR_0838,2025-07-01,19:37:18,USD_COP,931.26,success,US,CO,retail
TXN_028939,USR_1374,2025-09-28,08:01:22,USD_MXN,4046.19,failed,US,MX,retail
TXN_028940,USR_3217,2025-12-29,15:26:30,USD_MXN,7658.04,success,US,MX,sme
TXN_028941,USR_2172,2025-11-28,16:13:45,USD_MXN,4538.23,success,US,MX,sme
TXN_028942,USR_1291,2025-10-16,18:24:31,MXN_COP,5195.25,success,MX,CO,sme
TXN_028943,USR_1903,2025-10-16,13:33:03,USD_COP,4063.06,success,US,CO,sme
TXN_028944,USR_4517,2025-08-24,16:42:53,USD_MXN,2839.56,success,US,MX,retail
TXN_028945,USR_0875,2025-08-27,19:23:06,USD_MXN,10144.58,failed,US,MX,sme
TXN_028946,USR_0810,2025-11-12,08:43:51,USD_MXN,9005.38,success,US,MX,sme
TXN_028947,USR_0949,2025-07-20,11:50:33,USD_COP,6372.34,success,US,CO,sme
TXN_028948,USR_3464,2025-12-27,15:35:13,USD_COP,24206.95,success,US,CO,enterprise
TXN_028949,USR_3882,2025-08-31,11:09:41,MXN_COP,3047.72,success,MX,CO,sme
TXN_028950,USR_3521,2025-12-06,11:23:34,USD_MXN,7218.95,success,US,MX,sme
TXN_028951,USR_2587,2025-07-13,17:22:48,COP_USD,1645.81,success,CO,US,retail
TXN_028952,USR_3522,2025-12-05,19:00:24,USD_MXN,4032.12,failed,US,MX,retail
TXN_028953,USR_0550,2025-10-23,18:47:42,COP_USD,2375.11,success,CO,US,retail
TXN_028954,USR_4353,2025-11-12,11:31:54,USD_COP,23200.42,success,US,CO,enterprise
TXN_028955,USR_1774,2025-11-22,16:51:46,COP_USD,4380.89,success,CO,US,sme
TXN_028956,USR_1811,2025-07-07,15:28:44,USD_COP,11019.24,success,US,CO,enterprise
TXN_028957,USR_2445,2025-09-21,18:02:50,COP_USD,4723.98,success,CO,US,sme
TXN_028958,USR_1744,2025-12-25,18:15:57,MXN_USD,7187.04,success,MX,US,sme
TXN_028959,USR_3663,2025-11-26,19:39:08,MXN_USD,3127.97,success,MX,US,retail
TXN_028960,USR_1353,2025-11-10,11:38:56,USD_COP,5369.93,success,US,CO,sme
TXN_028961,USR_4311,2025-08-06,12:12:08,USD_MXN,4119.63,failed,US,MX,retail
TXN_028962,USR_2823,2025-12-09,10:17:12,USD_MXN,1658.27,success,US,MX,retail
TXN_028963,USR_4779,2025-09-28,12:34:39,MXN_USD,2129.45,success,MX,US,retail
TXN_028964,USR_0879,2025-09-07,19:38:23,USD_MXN,2514.92,success,US,MX,retail
TXN_028965,USR_4479,2025-11-02,10:44:23,USD_MXN,10247.15,success,US,MX,sme
TXN_028966,USR_1565,2025-12-17,12:14:13,MXN_COP,1523.71,success,MX,CO,retail
TXN_028967,USR_0822,2025-09-09,17:03:21,USD_MXN,4846.23,success,US,MX,sme
TXN_028968,USR_3720,2025-09-08,08:35:14,USD_COP,1735.57,success,US,CO,retail
TXN_028969,USR_1091,2025-08-16,08:43:05,USD_COP,13027.83,failed,US,CO,enterprise
TXN_028970,USR_2446,2025-07-05,10:23:37,USD_COP,4333.94,success,US,CO,sme
TXN_028971,USR_3032,2025-09-09,17:40:56,COP_USD,2223.54,success,CO,US,retail
TXN_028972,USR_0536,2025-08-02,16:43:50,USD_COP,4252.91,success,US,CO,sme
TXN_028973,USR_1963,2025-08-23,09:15:18,USD_MXN,2178.46,success,US,MX,retail
TXN_028974,USR_2932,2025-12-01,13:20:45,USD_MXN,7958.7,success,US,MX,sme
TXN_028975,USR_3657,2025-08-21,16:49:59,MXN_COP,840.63,success,MX,CO,retail
TXN_028976,USR_4231,2025-10-26,17:20:46,USD_MXN,8590.18,success,US,MX,sme
TXN_028977,USR_0479,2025-07-11,16:47:28,MXN_COP,4716.49,success,MX,CO,sme
TXN_028978,USR_4185,2025-09-09,17:32:46,USD_COP,2006.25,success,US,CO,retail
TXN_028979,USR_1370,2025-08-23,11:12:58,MXN_USD,3475.47,success,MX,US,sme
TXN_028980,USR_2291,2025-10-28,18:39:32,MXN_USD,2846.92,success,MX,US,sme
TXN_028981,USR_1563,2025-10-14,11:28:23,USD_MXN,9627.94,success,US,MX,sme
TXN_028982,USR_1480,2025-09-17,10:26:03,MXN_USD,899.59,success,MX,US,retail
TXN_028983,USR_0071,2025-07-29,19:12:41,USD_COP,14312.93,success,US,CO,enterprise
TXN_028984,USR_4265,2025-07-09,14:54:14,MXN_USD,5842.97,success,MX,US,sme
TXN_028985,USR_4369,2025-09-13,09:02:28,MXN_USD,7428.07,success,MX,US,sme
TXN_028986,USR_0799,2025-10-24,19:35:28,USD_MXN,2677.73,success,US,MX,retail
TXN_028987,USR_1047,2025-10-12,12:44:54,USD_MXN,3827.0,success,US,MX,retail
TXN_028988,USR_0380,2025-12-08,15:20:20,USD_MXN,3720.81,failed,US,MX,retail
TXN_028989,USR_4431,2025-08-04,19:29:28,MXN_COP,5032.44,success,MX,CO,sme
TXN_028990,USR_1753,2025-12-17,14:39:39,USD_COP,2446.42,success,US,CO,retail
TXN_028991,USR_0599,2025-11-14,19:44:23,MXN_COP,1614.81,success,MX,CO,retail
TXN_028992,USR_1918,2025-11-22,19:22:05,USD_COP,1643.43,success,US,CO,retail
TXN_028993,USR_0113,2025-11-19,08:32:20,USD_MXN,27695.19,failed,US,MX,enterprise
TXN_028994,USR_0883,2025-11-24,13:44:10,USD_COP,2239.85,success,US,CO,retail
TXN_028995,USR_1651,2025-10-27,09:29:22,COP_USD,3926.29,success,CO,US,sme
TXN_028996,USR_3768,2025-07-06,12:42:20,COP_USD,6598.6,success,CO,US,sme
TXN_028997,USR_4775,2025-09-21,09:49:44,USD_MXN,11983.28,success,US,MX,enterprise
TXN_028998,USR_3689,2025-12-16,14:45:39,USD_COP,2524.44,success,US,CO,retail
TXN_028999,USR_4902,2025-12-23,17:35:22,USD_COP,9573.78,success,US,CO,enterprise
TXN_029000,USR_0634,2025-12-10,13:01:37,USD_COP,9835.74,success,US,CO,enterprise
TXN_029001,USR_1007,2025-10-09,18:41:05,USD_MXN,21619.9,failed,US,MX,enterprise
TXN_029002,USR_1288,2025-11-06,15:05:01,USD_MXN,1993.77,failed,US,MX,retail
TXN_029003,USR_4936,2025-11-06,15:47:10,USD_COP,1200.53,success,US,CO,retail
